scenario,style,rtt_us_nominal,rate,n,repeat,epoch,p50_ms,p95_ms,p99_ms,p99_missing,avg_ms,min_ms,max_ms,reqs,dropped_iterations,dropped_ratio,error_rate,valid,calib_p50_us,file
b,inbatch-nodup,0,20,250,2,1781342079,6.796117,9.769843,12.122228,0,6.74404512781203,2.946473,18.786929,6001,0,0.0,0,1,51,b-inbatch-nodup-rtt0-r20-n250-rep2-1781342079.json
b,inbatch-nodup,0,20,250,3,1781342379,7.061617,9.97998185,12.441429579999996,0,6.8888384456666625,3.019847,17.031706,6000,0,0.0,0,1,51,b-inbatch-nodup-rtt0-r20-n250-rep3-1781342379.json
b,inbatch-nodup,0,20,,1,1781165738,6.873414,10.57331,15.355503,0,7.110326216992927,3.136268,32.970644,2401,0,0.0,0,1,39,b-inbatch-nodup-rtt0-r20-rep1-1781165738.json
b,inbatch-nodup,0,20,,1,1781166925,5.6529115,12.599560299999998,26.0397709,0,6.681631723333343,3.050831,127.035201,2400,0,0.0,0,1,47,b-inbatch-nodup-rtt0-r20-rep1-1781166925.json
b,inbatch-nodup,0,20,,1,1781168112,6.627814,11.937917,18.79265,0,7.384700844648052,3.966472,113.681903,2401,0,0.0,0,1,41,b-inbatch-nodup-rtt0-r20-rep1-1781168112.json
b,inbatch-nodup,0,20,,1,1781169295,8.783554,15.032189,22.269326,0,9.41137045106207,4.651882,41.265269,2401,0,0.0,0,1,25,b-inbatch-nodup-rtt0-r20-rep1-1781169295.json
b,inbatch-nodup,0,20,,1,1781170485,10.131569,14.321307,18.502005,0,10.292292842565589,5.950248,48.820253,2401,0,0.0,0,1,52,b-inbatch-nodup-rtt0-r20-rep1-1781170485.json
b,inbatch-nodup,10000,20,1000,1,1781223671,90.7832585,102.233468,106.65608684,0,91.87000431749988,78.278837,180.474284,2400,0,0.0,0,1,12935,b-inbatch-nodup-rtt10000-r20-n1000-rep1-1781223671.json
b,inbatch-nodup,10000,20,500,1,1781219881,86.705459,102.404997,114.085604,0,89.27212829654286,77.159424,159.063438,2401,0,0.0,0,1,11491,b-inbatch-nodup-rtt10000-r20-n500-rep1-1781219881.json
b,inbatch-nodup,10000,20,,1,1781212489,87.352097,95.535342,100.5911,0,87.70767264681396,76.186861,127.159504,2401,0,0.0,0,1,12954,b-inbatch-nodup-rtt10000-r20-rep1-1781212489.json
b,inbatch-nodup,10000,20,,1,1781212733,87.937478,96.623113,101.939332,0,88.37579127197,76.657953,149.074922,2401,0,0.0,0,1,12954,b-inbatch-nodup-rtt10000-r20-rep1-1781212733.json
b,inbatch-nodup,10000,20,,1,1781214936,85.310256,94.381792,105.818552,0,86.1088206834653,76.079536,150.497105,2401,0,0.0,0,1,12799,b-inbatch-nodup-rtt10000-r20-rep1-1781214936.json
b,inbatch-nodup,10000,20,,1,1781217340,89.25967750000001,97.76082495,101.33757345999999,0,89.57530716791668,75.871066,135.444291,2400,0,0.0,0,1,12849,b-inbatch-nodup-rtt10000-r20-rep1-1781217340.json
b,inbatch-nodup,1500,10,100,1,1781372025,23.264626,26.7180212,28.645223499999997,0,23.30062876962959,15.135691,342.003101,5400,0,0.0,0,1,2419,b-inbatch-nodup-rtt1500-r10-n100-rep1-1781372025.json
b,inbatch-nodup,1500,100,100,1,1781377129,17.266392,19.106358,19.872252,0,17.553742481028152,0.0605,4575.746289,54001,0,0.0,0,1,2430,b-inbatch-nodup-rtt1500-r100-n100-rep1-1781377129.json
b,inbatch-nodup,1500,15,100,1,1781372665,22.001156,24.92249,26.601775,0,21.79703981496107,14.972931,36.305613,8101,0,0.0,0,1,2427,b-inbatch-nodup-rtt1500-r15-n100-rep1-1781372665.json
b,inbatch-nodup,1500,20,100,1,1781373305,22.564247,25.727669,27.462547,0,22.45432135691148,15.120069,38.552681,10801,0,0.0,0,1,2418,b-inbatch-nodup-rtt1500-r20-n100-rep1-1781373305.json
b,inbatch-nodup,1500,20,,1,1781179036,21.823798,26.974826,31.546632,0,22.17047390129113,14.98802,60.289141,2401,0,0.0,0,1,2383,b-inbatch-nodup-rtt1500-r20-rep1-1781179036.json
b,inbatch-nodup,1500,20,,1,1781181025,21.328266499999998,29.606020499999996,42.73438058999999,0,22.569475867500017,15.961861,105.029798,2400,0,0.0,0,1,2381,b-inbatch-nodup-rtt1500-r20-rep1-1781181025.json
b,inbatch-nodup,1500,20,,1,1781183048,22.837527,27.808967,32.584476,0,23.12681954435657,16.555092,62.022685,2401,0,0.0,0,1,2361,b-inbatch-nodup-rtt1500-r20-rep1-1781183048.json
b,inbatch-nodup,1500,20,,1,1781185134,24.379778,30.999944,37.275436,0,24.921884262807147,17.034029,72.854473,2401,0,0.0,0,1,2377,b-inbatch-nodup-rtt1500-r20-rep1-1781185134.json
b,inbatch-nodup,1500,20,,1,1781188491,25.39132,31.0593708,38.21475275,0,25.804113196249986,18.921469,78.040133,2400,0,0.0,0,1,2371,b-inbatch-nodup-rtt1500-r20-rep1-1781188491.json
b,inbatch-nodup,1500,30,100,1,1781373944,22.710345,26.192939,27.472197,0,22.676502325288524,14.323202,40.135052,16201,0,0.0,0,1,2419,b-inbatch-nodup-rtt1500-r30-n100-rep1-1781373944.json
b,inbatch-nodup,1500,40,100,1,1781374582,21.820346,24.423181,25.932384,0,21.690397095828967,13.931759,44.208239,21601,0,0.0,0,1,2425,b-inbatch-nodup-rtt1500-r40-n100-rep1-1781374582.json
b,inbatch-nodup,1500,5,100,1,1781371384,22.212251000000002,26.50209135,29.89438258,0,22.332333564814782,14.880507,60.532355,2700,0,0.0,0,1,2370,b-inbatch-nodup-rtt1500-r5-n100-rep1-1781371384.json
b,inbatch-nodup,1500,50,100,1,1781375220,20.906815,23.078733,24.285485,0,20.980105594792704,0.085875,3383.82011,27001,0,0.0,0,1,2432,b-inbatch-nodup-rtt1500-r50-n100-rep1-1781375220.json
b,inbatch-nodup,1500,60,100,1,1781375853,19.91975,21.691689,23.050739,0,24.259603149933586,-3404.826055,3463.880133,32401,0,0.0,0,1,2436,b-inbatch-nodup-rtt1500-r60-n100-rep1-1781375853.json
b,inbatch-nodup,1500,80,100,1,1781376491,18.46066,20.18758,20.8921,0,18.35599647619264,13.3593,31.400371,43201,0,0.0,0,1,2429,b-inbatch-nodup-rtt1500-r80-n100-rep1-1781376491.json
b,inbatch-nodup,300,20,150,1,1781343630,10.281718,14.463697,15.891329,0,10.195150727878675,5.620612,22.502194,6001,0,0.0,0,1,556,b-inbatch-nodup-rtt300-r20-n150-rep1-1781343630.json
b,inbatch-nodup,300,20,150,2,1781343931,9.061981500000002,13.046146049999994,15.27669575,0,9.120186529999986,5.408318,18.602214,6000,0,0.0,0,1,556,b-inbatch-nodup-rtt300-r20-n150-rep2-1781343931.json
b,inbatch-nodup,300,20,150,3,1781344231,9.592713,13.39573,15.264614,0,9.501830653057803,5.278067,18.405338,6001,0,0.0,0,1,556,b-inbatch-nodup-rtt300-r20-n150-rep3-1781344231.json
b,inbatch-nodup,300,20,200,1,1781345478,9.394376,13.046184,15.563404,0,9.446067525745685,5.542733,19.74363,6001,0,0.0,0,1,456,b-inbatch-nodup-rtt300-r20-n200-rep1-1781345478.json
b,inbatch-nodup,300,20,200,2,1781345778,10.041358500000001,13.8445383,15.841626999999999,0,9.961197505999966,5.930818,22.00185,6000,0,0.0,0,1,456,b-inbatch-nodup-rtt300-r20-n200-rep2-1781345778.json
b,inbatch-nodup,300,20,200,3,1781346079,10.0575045,15.09894545,16.832645579999998,0,10.169534109666678,5.824526,26.312829,6000,0,0.0,0,1,456,b-inbatch-nodup-rtt300-r20-n200-rep3-1781346079.json
b,inbatch-nodup,300,20,250,1,1781347330,11.8748675,16.917666899999997,18.09936942,0,12.17244502516669,5.882891,40.905238,6000,0,0.0,0,1,534,b-inbatch-nodup-rtt300-r20-n250-rep1-1781347330.json
b,inbatch-nodup,300,20,250,2,1781347630,12.986127,17.153059,18.389064,0,13.152348320113274,5.560019,35.201662,6001,0,0.0,0,1,534,b-inbatch-nodup-rtt300-r20-n250-rep2-1781347630.json
b,inbatch-nodup,300,20,250,3,1781347931,12.7667755,17.21563475,18.60286342,0,12.99711125066668,5.405353,24.98384,6000,0,0.0,0,1,534,b-inbatch-nodup-rtt300-r20-n250-rep3-1781347931.json
b,inbatch-nodup,300,20,,1,1781171787,8.521945,12.988543,16.944473,0,9.145918682632228,6.173354,60.438538,2401,0,0.0,0,1,515,b-inbatch-nodup-rtt300-r20-rep1-1781171787.json
b,inbatch-nodup,300,20,,1,1781173147,9.067158,13.712091,18.234649,0,9.703856558517298,6.675441,57.871172,2401,0,0.0,0,1,519,b-inbatch-nodup-rtt300-r20-rep1-1781173147.json
b,inbatch-nodup,300,20,,1,1781174510,9.480577,12.312916,16.956232,0,9.818925746355674,7.133788,41.629764,2401,0,0.0,0,1,514,b-inbatch-nodup-rtt300-r20-rep1-1781174510.json
b,inbatch-nodup,300,20,,1,1781175873,12.608199,17.406003,20.974929,0,12.901649458975427,7.85452,59.517109,2401,0,0.0,0,1,553,b-inbatch-nodup-rtt300-r20-rep1-1781175873.json
b,inbatch-nodup,300,20,,1,1781177248,14.877146,22.677196,31.950169,0,16.569262666388962,9.691764,493.202086,2401,0,0.0,0,1,558,b-inbatch-nodup-rtt300-r20-rep1-1781177248.json
b,inbatch-nodup,5000,20,,1,1781191538,51.334516,57.295515,61.623278,0,51.520978806330675,40.552703,123.567472,2401,0,0.0,0,1,6475,b-inbatch-nodup-rtt5000-r20-rep1-1781191538.json
b,inbatch-nodup,5000,20,,1,1781195067,47.490852,55.627895,72.806854,0,48.66226819117033,40.264443,146.515794,2401,0,0.0,0,1,5796,b-inbatch-nodup-rtt5000-r20-rep1-1781195067.json
b,inbatch-nodup,5000,20,,1,1781198666,56.118971,63.758748,69.44414,0,56.16784093710949,42.579094,116.329494,2401,0,0.0,0,1,6533,b-inbatch-nodup-rtt5000-r20-rep1-1781198666.json
b,inbatch-nodup,5000,20,,1,1781202335,54.417236,64.030637,69.368402,0,55.13174243940028,42.767078,141.020977,2401,0,0.0,0,1,6463,b-inbatch-nodup-rtt5000-r20-rep1-1781202335.json
b,inbatch-nodup,5000,20,,1,1781207444,55.304669,64.725573,76.413662,0,72.80786261391098,0.73759,2816.201005,2401,0,0.0,0,1,6451,b-inbatch-nodup-rtt5000-r20-rep1-1781207444.json
b,inbatch,0,20,150,1,1781337247,5.92681,8.799813,11.145737,0,6.055861081319782,2.923736,23.768439,6001,0,0.0,0,1,46,b-inbatch-rtt0-r20-n150-rep1-1781337247.json
b,inbatch,0,20,150,2,1781337547,7.178887,10.063369,12.821409,0,6.9882792997833585,2.785939,20.347722,6001,0,0.0,0,1,46,b-inbatch-rtt0-r20-n150-rep2-1781337547.json
b,inbatch,0,20,150,3,1781337848,5.7275795,8.36067625,10.251509569999998,0,5.846264272833331,2.839021,15.462526,6000,0,0.0,0,1,46,b-inbatch-rtt0-r20-n150-rep3-1781337848.json
b,inbatch,0,20,200,1,1781339059,7.85825,12.418076,13.773986,0,7.909070876020634,2.561614,21.501035,6001,0,0.0,0,1,52,b-inbatch-rtt0-r20-n200-rep1-1781339059.json
b,inbatch,0,20,200,2,1781339360,7.321794,10.045313,12.232289,0,7.116508895017489,2.78179,20.195377,6001,0,0.0,0,1,52,b-inbatch-rtt0-r20-n200-rep2-1781339360.json
b,inbatch,0,20,200,3,1781339660,7.493948,11.3225248,13.317006479999998,0,7.4260462864999885,2.916877,20.049845,6000,0,0.0,0,1,52,b-inbatch-rtt0-r20-n200-rep3-1781339660.json
b,inbatch,0,20,250,1,1781340872,7.7278745,10.530899199999999,13.04354002,0,7.53492522566668,3.122114,19.435238,6000,0,0.0,0,1,39,b-inbatch-rtt0-r20-n250-rep1-1781340872.json
b,inbatch,0,20,250,2,1781341172,6.641594,9.556081,11.854073,0,6.671872760873184,2.861735,30.716858,6001,0,0.0,0,1,39,b-inbatch-rtt0-r20-n250-rep2-1781341172.json
b,inbatch,0,20,250,3,1781341473,6.595506,10.657992,12.967011,0,6.911514619563377,3.19194,21.186736,6001,0,0.0,0,1,39,b-inbatch-rtt0-r20-n250-rep3-1781341473.json
b,inbatch,0,20,,1,1781165607,6.748329,10.167473,13.565825,0,6.943768491045386,2.986684,28.873369,2401,0,0.0,0,1,51,b-inbatch-rtt0-r20-rep1-1781165607.json
b,inbatch,0,20,,1,1781166793,5.787279,9.283647,13.520424,0,6.237379307788414,3.474326,32.272241,2401,0,0.0,0,1,42,b-inbatch-rtt0-r20-rep1-1781166793.json
b,inbatch,0,20,,1,1781167980,5.820561,8.254528,11.518831,0,6.141955177426075,3.941513,29.143804,2401,0,0.0,0,1,43,b-inbatch-rtt0-r20-rep1-1781167980.json
b,inbatch,0,20,,1,1781169164,8.468425,14.429889,23.665731,0,9.125871135360256,4.654796,63.598723,2401,0,0.0,0,1,50,b-inbatch-rtt0-r20-rep1-1781169164.json
b,inbatch,0,20,,1,1781170353,9.886607000000001,12.88292055,16.3301134,0,9.964403691250022,6.044751,94.219102,2400,0,0.0,0,1,46,b-inbatch-rtt0-r20-rep1-1781170353.json
b,inbatch,10000,20,1000,1,1781223442,101.0298375,125.45650935,132.58524925999998,0,102.44029343125004,79.215956,183.658492,2400,0,0.0,0,1,12924,b-inbatch-rtt10000-r20-n1000-rep1-1781223442.json
b,inbatch,10000,20,500,1,1781219657,92.0886045,113.65603395,135.07087757999997,0,93.59481921874972,78.188675,198.528004,2400,0,0.0,0,1,11349,b-inbatch-rtt10000-r20-n500-rep1-1781219657.json
b,inbatch,10000,20,,1,1781211845,88.3378575,96.92378495,100.20494151,0,88.54563214833355,75.10111,138.340788,2400,0,0.0,0,1,12889,b-inbatch-rtt10000-r20-rep1-1781211845.json
b,inbatch,10000,20,,1,1781214703,90.57281,111.119541,130.678104,0,93.0841543265307,78.112378,198.147114,2401,0,0.0,0,1,12781,b-inbatch-rtt10000-r20-rep1-1781214703.json
b,inbatch,10000,20,,1,1781217107,90.029783,101.410651,106.462168,0,91.01412097667635,76.313587,238.779222,2401,0,0.0,0,1,12856,b-inbatch-rtt10000-r20-rep1-1781217107.json
b,inbatch,1500,10,100,1,1781365645,22.790973,27.5662,28.689678,0,23.04679611775592,14.558976,43.900082,5401,0,0.0,0,1,2053,b-inbatch-rtt1500-r10-n100-rep1-1781365645.json
b,inbatch,1500,100,100,1,1781370723,19.172153,149.7559867499999,1685.7775114499993,0,72.54663571785552,13.583132,4995.453703,53866,134,0.00249,0,1,2339,b-inbatch-rtt1500-r100-n100-rep1-1781370723.json
b,inbatch,1500,15,100,1,1781366272,23.578629999999997,28.1820986,29.750893269999995,0,23.486913744938256,14.462218,40.025937,8100,0,0.0,0,1,2072,b-inbatch-rtt1500-r15-n100-rep1-1781366272.json
b,inbatch,1500,20,100,1,1781366910,24.45523,28.945245099999998,29.98394505,0,24.533251750277834,14.498691,37.05839,10800,0,0.0,0,1,2446,b-inbatch-rtt1500-r20-n100-rep1-1781366910.json
b,inbatch,1500,20,,1,1781178814,22.117649,27.398976,31.795362,0,22.492192591420235,15.182786,56.945273,2401,0,0.0,0,1,2382,b-inbatch-rtt1500-r20-rep1-1781178814.json
b,inbatch,1500,20,,1,1781180803,23.1918425,29.1378819,35.315856409999995,0,23.63332714041675,15.616354,84.441186,2400,0,0.0,0,1,2372,b-inbatch-rtt1500-r20-rep1-1781180803.json
b,inbatch,1500,20,,1,1781182827,23.187742,27.240058,33.668426,0,23.38540646938778,16.57834,163.976332,2401,0,0.0,0,1,2360,b-inbatch-rtt1500-r20-rep1-1781182827.json
b,inbatch,1500,20,,1,1781184912,25.069119,29.886418,33.803497,0,25.177969134943808,17.359049,82.429691,2401,0,0.0,0,1,2383,b-inbatch-rtt1500-r20-rep1-1781184912.json
b,inbatch,1500,20,,1,1781188270,28.073162,35.058973,39.966696,0,28.39843014910452,18.431884,92.236802,2401,0,0.0,0,1,2385,b-inbatch-rtt1500-r20-rep1-1781188270.json
b,inbatch,1500,30,100,1,1781367550,23.367969,26.892206,28.419104,0,23.21786598685265,14.436097,45.399279,16201,0,0.0,0,1,2451,b-inbatch-rtt1500-r30-n100-rep1-1781367550.json
b,inbatch,1500,40,100,1,1781368188,22.146545,24.854282,26.418827,0,22.020741971621714,13.828665,43.287876,21601,0,0.0,0,1,2446,b-inbatch-rtt1500-r40-n100-rep1-1781368188.json
b,inbatch,1500,5,100,1,1781365018,19.936962,26.240901,29.024448,0,20.51276780081451,14.856966,60.109378,2701,0,0.0,0,1,1968,b-inbatch-rtt1500-r5-n100-rep1-1781365018.json
b,inbatch,1500,50,100,1,1781368826,17.725296,22.633244,24.396046,0,18.712003575978695,13.764232,40.466906,27001,0,0.0,0,1,2460,b-inbatch-rtt1500-r50-n100-rep1-1781368826.json
b,inbatch,1500,60,100,1,1781369448,17.347122,20.013408,21.284246,0,17.60938377185888,13.926174,43.618028,32401,0,0.0,0,1,1961,b-inbatch-rtt1500-r60-n100-rep1-1781369448.json
b,inbatch,1500,80,100,1,1781370083,27.782622,5794.8862699999945,8760.73536988,0,758.9619041193727,14.347831,13003.005576,42453,748,0.01762,0.00018844369066968176,0,2341,b-inbatch-rtt1500-r80-n100-rep1-1781370083.json
b,inbatch,300,20,150,1,1781342704,10.538631,15.098012099999995,16.71833092,0,10.520846359833325,5.808484,22.668312,6000,0,0.0,0,1,526,b-inbatch-rtt300-r20-n150-rep1-1781342704.json
b,inbatch,300,20,150,2,1781343005,11.794151,16.405677,17.538727,0,12.092249252624597,5.621781,26.886368,6001,0,0.0,0,1,526,b-inbatch-rtt300-r20-n150-rep2-1781343005.json
b,inbatch,300,20,150,3,1781343305,11.653372000000001,16.35190515,17.41135255,0,11.90637209833337,5.502362,31.505458,6000,0,0.0,0,1,526,b-inbatch-rtt300-r20-n150-rep3-1781343305.json
b,inbatch,300,20,200,1,1781344553,8.667999,12.200683,14.566319,0,8.966175786868869,5.660735,27.045085,6001,0,0.0,0,1,449,b-inbatch-rtt300-r20-n200-rep1-1781344553.json
b,inbatch,300,20,200,2,1781344854,10.7641315,14.837730649999997,16.70616549,0,10.614707243666658,5.9279,23.489902,6000,0,0.0,0,1,449,b-inbatch-rtt300-r20-n200-rep2-1781344854.json
b,inbatch,300,20,200,3,1781345154,10.747589,16.020695,17.185467329999998,0,10.877521468000005,5.554316,23.410436,6000,0,0.0,0,1,449,b-inbatch-rtt300-r20-n200-rep3-1781345154.json
b,inbatch,300,20,250,1,1781346404,11.2179265,16.052954599999996,18.04635833,0,11.157588264499985,5.728485,41.746483,6000,0,0.0,0,1,525,b-inbatch-rtt300-r20-n250-rep1-1781346404.json
b,inbatch,300,20,250,2,1781346704,11.896638,17.273121,18.696377,0,12.221862147308784,5.939944,25.150241,6001,0,0.0,0,1,525,b-inbatch-rtt300-r20-n250-rep2-1781346704.json
b,inbatch,300,20,250,3,1781347005,11.7551585,16.905030799999995,18.15856685,0,11.79340987999999,5.919403,25.886452,6000,0,0.0,0,1,525,b-inbatch-rtt300-r20-n250-rep3-1781347005.json
b,inbatch,300,20,,1,1781171636,8.76253,12.870128,17.988562,0,9.317087583506884,6.378647,56.442114,2401,0,0.0,0,1,512,b-inbatch-rtt300-r20-rep1-1781171636.json
b,inbatch,300,20,,1,1781173001,9.175909,14.86864,23.527339,0,10.012269103706792,6.459441,62.671571,2401,0,0.0,0,1,517,b-inbatch-rtt300-r20-rep1-1781173001.json
b,inbatch,300,20,,1,1781174355,10.1760965,23.375194699999994,47.255151999999995,0,12.171212423333344,7.428358,150.231255,2400,0,0.0,0,1,517,b-inbatch-rtt300-r20-rep1-1781174355.json
b,inbatch,300,20,,1,1781175721,12.8007615,17.777386,23.15845883,0,13.178782632499983,7.732561,75.44335,2400,0,0.0,0,1,560,b-inbatch-rtt300-r20-rep1-1781175721.json
b,inbatch,300,20,,1,1781177095,14.889475000000001,21.671473649999996,30.20505509,0,15.584239073333313,9.467468,103.051061,2400,0,0.0,0,1,559,b-inbatch-rtt300-r20-rep1-1781177095.json
b,inbatch,5000,20,,1,1781191145,51.5381295,57.64189939999999,62.652325989999994,0,51.64521043583339,40.421212,95.490196,2400,0,0.0,0,1,6485,b-inbatch-rtt5000-r20-rep1-1781191145.json
b,inbatch,5000,20,,1,1781194705,47.262495,51.547545,57.663458,0,47.68847780341535,41.441385,125.87604,2401,0,0.0,0,1,6061,b-inbatch-rtt5000-r20-rep1-1781194705.json
b,inbatch,5000,20,,1,1781198272,58.53254,65.169271,70.918624,0,58.81222935693454,46.419968,133.187666,2401,0,0.0,0,1,6474,b-inbatch-rtt5000-r20-rep1-1781198272.json
b,inbatch,5000,20,,1,1781201941,58.948246,68.332229,78.678591,0,59.74976557975839,47.877507,152.038875,2401,0,0.0,0,1,6459,b-inbatch-rtt5000-r20-rep1-1781201941.json
b,inbatch,5000,20,,1,1781207048,57.428961,65.382929,70.948302,0,57.58709808871305,43.738369,153.624064,2401,0,0.0,0,1,6490,b-inbatch-rtt5000-r20-rep1-1781207048.json
b,jdbc-inbatch,0,20,,1,1781166132,2.4126805,5.306601799999999,8.52135,0,2.9092926229166594,1.252799,48.891325,2400,0,0.0,0,1,40,b-jdbc-inbatch-rtt0-r20-rep1-1781166132.json
b,jdbc-inbatch,0,20,,1,1781167321,2.535296,5.1558,9.894601,0,2.959817079550198,1.250294,30.322343,2401,0,0.0,0,1,41,b-jdbc-inbatch-rtt0-r20-rep1-1781167321.json
b,jdbc-inbatch,0,20,,1,1781168502,5.507733,8.368306,12.374423,0,5.512508659725112,2.13991,20.535765,2401,0,0.0,0,1,39,b-jdbc-inbatch-rtt0-r20-rep1-1781168502.json
b,jdbc-inbatch,0,20,,1,1781169691,5.2640519999999995,9.34333985,14.097975089999998,0,5.820102266666662,3.022465,50.321685,2400,0,0.0,0,1,51,b-jdbc-inbatch-rtt0-r20-rep1-1781169691.json
b,jdbc-inbatch,0,20,,1,1781170881,8.414915,16.416033,30.15977,0,9.632502222407323,4.803814,77.365937,2401,0,0.0,0,1,48,b-jdbc-inbatch-rtt0-r20-rep1-1781170881.json
b,jdbc-inbatch,10000,20,1000,1,1781224371,31.498107,42.45581,46.773369,0,32.53448022407332,24.941002,89.857225,2401,0,0.0,0,1,12995,b-jdbc-inbatch-rtt10000-r20-n1000-rep1-1781224371.json
b,jdbc-inbatch,10000,20,500,1,1781220658,30.868812,43.695914,48.159092,0,32.48117308496463,23.737816,98.83406,2401,0,0.0,0,1,13072,b-jdbc-inbatch-rtt10000-r20-n500-rep1-1781220658.json
b,jdbc-inbatch,10000,20,,1,1781213410,27.102297,32.535739,42.44447,0,27.81561037276137,21.750313,145.669277,2401,0,0.0,0,1,12742,b-jdbc-inbatch-rtt10000-r20-rep1-1781213410.json
b,jdbc-inbatch,10000,20,,1,1781215618,27.157237,31.154657,32.689825,0,27.20574100791337,21.490481,65.892904,2401,0,0.0,0,1,12763,b-jdbc-inbatch-rtt10000-r20-rep1-1781215618.json
b,jdbc-inbatch,10000,20,,1,1781218041,30.427357,35.521939,37.738362,0,30.43023007163684,22.973021,59.398287,2401,0,0.0,0,1,12997,b-jdbc-inbatch-rtt10000-r20-rep1-1781218041.json
b,jdbc-inbatch,1500,10,100,1,1781408680,7.4041125,9.6661217,10.372320019999998,0,7.4942108100000056,4.146182,15.674313,5400,0,0.0,0,1,2463,b-jdbc-inbatch-rtt1500-r10-n100-rep1-1781408680.json
b,jdbc-inbatch,1500,100,100,1,1781413714,5.546771,7.005318,8.558699,0,5.733727664784034,3.82739,202.583387,54001,0,0.0,0,1,1978,b-jdbc-inbatch-rtt1500-r100-n100-rep1-1781413714.json
b,jdbc-inbatch,1500,15,100,1,1781409308,8.246822,9.869703,10.725165,0,8.078896046043692,4.196641,28.937064,8101,0,0.0,0,1,2074,b-jdbc-inbatch-rtt1500-r15-n100-rep1-1781409308.json
b,jdbc-inbatch,1500,20,100,1,1781409936,7.947903,9.470055499999999,10.11938333,0,7.797416298703735,4.015015,16.627017,10800,0,0.0,0,1,2078,b-jdbc-inbatch-rtt1500-r20-n100-rep1-1781409936.json
b,jdbc-inbatch,1500,20,,1,1781179691,7.085105,11.262244,16.205258,0,7.684834229904211,4.691514,43.385969,2401,0,0.0,0,1,2330,b-jdbc-inbatch-rtt1500-r20-rep1-1781179691.json
b,jdbc-inbatch,1500,20,,1,1781181680,6.607848,8.614978,11.027315,0,6.828684199083713,4.684469,45.947061,2401,0,0.0,0,1,2328,b-jdbc-inbatch-rtt1500-r20-rep1-1781181680.json
b,jdbc-inbatch,1500,20,,1,1781183708,8.172497,11.537139,16.548578,0,8.605550860474807,5.680027,29.96044,2401,0,0.0,0,1,2329,b-jdbc-inbatch-rtt1500-r20-rep1-1781183708.json
b,jdbc-inbatch,1500,20,,1,1781185790,10.915642,15.734192,19.731405,0,11.186649755102026,6.60951,32.808053,2401,0,0.0,0,1,2380,b-jdbc-inbatch-rtt1500-r20-rep1-1781185790.json
b,jdbc-inbatch,1500,20,,1,1781189158,13.039154,19.910056,32.581819,0,12.930572445231155,-2366.060472,100.548692,2401,0,0.0,0,1,2384,b-jdbc-inbatch-rtt1500-r20-rep1-1781189158.json
b,jdbc-inbatch,1500,30,100,1,1781410562,7.693152,9.197036,9.882076,0,7.5400630015431025,3.970889,16.506523,16201,0,0.0,0,1,2065,b-jdbc-inbatch-rtt1500-r30-n100-rep1-1781410562.json
b,jdbc-inbatch,1500,40,100,1,1781411186,6.361899,8.368698,9.828411,0,6.51932934512288,3.948515,40.650529,21601,0,0.0,0,1,2025,b-jdbc-inbatch-rtt1500-r40-n100-rep1-1781411186.json
b,jdbc-inbatch,1500,5,100,1,1781408041,7.925656,9.997206,10.766335,0,7.857999100703423,4.350933,21.35434,2701,0,0.0,0,1,2406,b-jdbc-inbatch-rtt1500-r5-n100-rep1-1781408041.json
b,jdbc-inbatch,1500,50,100,1,1781411822,5.704625,7.220770399999999,8.106050259999998,0,5.835869485444453,3.94939,15.402473,27000,0,0.0,0,1,2372,b-jdbc-inbatch-rtt1500-r50-n100-rep1-1781411822.json
b,jdbc-inbatch,1500,60,100,1,1781412453,7.298531,8.810199,9.679869,0,7.236999761735736,3.785308,25.805011,32401,0,0.0,0,1,2381,b-jdbc-inbatch-rtt1500-r60-n100-rep1-1781412453.json
b,jdbc-inbatch,1500,80,100,1,1781413092,6.879527,9.208328,9.838497,0,6.880628656443158,3.763098,21.57471,43201,0,0.0,0,1,2429,b-jdbc-inbatch-rtt1500-r80-n100-rep1-1781413092.json
b,jdbc-inbatch,300,20,,1,1781172241,4.332763,6.530354,8.309235,0,4.460879319450219,1.99234,26.06725,2401,0,0.0,0,1,551,b-jdbc-inbatch-rtt300-r20-rep1-1781172241.json
b,jdbc-inbatch,300,20,,1,1781173594,3.793555,7.179441,12.877544,0,4.325148834652233,2.454009,35.305122,2401,0,0.0,0,1,521,b-jdbc-inbatch-rtt300-r20-rep1-1781173594.json
b,jdbc-inbatch,300,20,,1,1781174959,5.067715,8.48051,12.629724,0,5.504689688879645,3.293629,28.699871,2401,0,0.0,0,1,517,b-jdbc-inbatch-rtt300-r20-rep1-1781174959.json
b,jdbc-inbatch,300,20,,1,1781176331,6.585059,11.977325,17.642257,0,7.260440228654713,3.910094,36.543683,2401,0,0.0,0,1,517,b-jdbc-inbatch-rtt300-r20-rep1-1781176331.json
b,jdbc-inbatch,300,20,,1,1781177706,9.746977,13.461401,16.217572,0,9.859635679300297,5.603344,25.241714,2401,0,0.0,0,1,555,b-jdbc-inbatch-rtt300-r20-rep1-1781177706.json
b,jdbc-inbatch,5000,20,,1,1781192720,16.047921,19.42080215,21.865211439999996,0,16.167228327083315,11.304853,49.474481,2400,0,0.0,0,1,6492,b-jdbc-inbatch-rtt5000-r20-rep1-1781192720.json
